Well Name,Depth,Facies,GR,AC,DEN,CNL,LLS,LLD,K
JY41-5,2616.875,1,184.242,249.099,2.488,9.029,29.672,28.477,1.366
JY41-5,2617.625,1,190.967,247.141,2.496,9.515,28.278,26.847,1.585
JY41-5,2617.75,1,199.499,247.019,2.465,8.646,23.443,22.333,2.364
JY41-5,2617.875,1,202.452,248.231,2.462,9.069,22.022,21.16,2.368
JY41-5,2618.5,1,201.064,248.967,2.465,9.755,22.707,22.042,2.332
JY41-5,2618.625,1,174.656,247.25,2.458,9.24,24.36,22.67,2.197
JY41-5,2618.75,1,168.856,246.184,2.465,9.695,21.966,20.94,2.323
JY41-5,2619.625,1,162.439,244.483,2.469,10.233,27.822,27.069,2.489
JY41-5,2619.75,1,142.771,247.148,2.526,12.827,44.89,40.365,3.247
JY41-5,2619.875,1,138.054,249.61,2.53,14.202,34.561,30.583,3.199
JY56-z1,2864.75,2,186.334,239.097,2.729,19.99,37.771,40.147,4.103
JY56-z1,2865,2,183.139,237.273,2.724,18.82,38.364,40.527,4.004
JY56-z1,2865.375,2,180.382,236.383,2.714,17.588,39.994,41.903,3.639
JY56-z1,2865.5,2,178.409,237.074,2.71,17.545,40.82,42.634,3.451
JY56-z1,2865.625,2,178.192,238.154,2.703,17.407,41.743,43.441,3.251
JY56-z1,2866.75,3,104.356,202.746,2.762,10.043,152.793,153.105,1.983
JY56-z1,2867.125,3,115.596,213.184,2.684,11.452,163.46,165.635,2.912
JY56-z1,2868,2,198.527,264.848,2.688,19.396,30.062,31.167,4.412
JY56-z1,2868.375,2,200.754,263.861,2.708,19.299,27.537,29.381,4.574
JY56-z1,2868.625,2,198.02,262.39,2.706,19.351,29.079,31.277,4.362
JY56-z1,2869.25,2,200.315,263.08,2.689,19.113,24.408,26.775,3.789
JY56-z1,2869.375,2,199.042,263.997,2.688,19.239,24.848,27.378,3.685
JY56-z1,2869.5,2,200.104,264.448,2.689,19.268,26.862,29.631,3.616
JY56-z1,2869.75,2,203.809,263.232,2.699,19.294,33.652,37.154,3.628
JY56-z1,2869.875,2,202.465,261.771,2.701,19.179,36.891,40.824,3.699
JY56-z1,2870.25,2,193.824,256.697,2.691,17.834,42.147,46.842,4.013
JY56-z1,2870.375,2,194.304,256.262,2.695,17.845,43.342,48.033,4.099
JY56-z1,2870.625,2,195.741,259.285,2.695,17.786,43.948,48.303,4.089
JY56-z1,2870.875,2,199.771,265.331,2.681,17.16,42.177,46.044,3.962
JY56-z1,2871,2,204.394,268.315,2.682,16.989,40.938,44.588,3.889
JY56-z1,2871.25,2,211.455,271.449,2.673,17.146,38.432,41.798,3.759
JY56-z1,2871.5,2,226.782,268.876,2.647,17.3,37.647,41.035,3.655
JY56-z1,2871.625,2,230.538,264.967,2.633,17.252,38.078,41.606,3.623
JY56-z1,2871.75,2,224.608,260.144,2.634,16.958,38.661,42.398,3.604
JY56-z1,2874.125,2,187.071,242.143,2.665,14.255,48.152,53.313,3.02
JY56-z1,2874.25,2,186.125,243.295,2.663,14.587,44.782,48.761,2.901
JY56-z1,2874.375,2,185.95,244.358,2.663,14.769,37.12,39.834,2.808
JY56-z1,2874.5,2,185.556,244.924,2.663,14.742,26.459,28.239,2.748
JY56-z1,2874.625,2,185.417,245.329,2.663,14.632,17.044,18.336,2.737
JY56-z1,2874.75,2,186.492,245.699,2.663,14.571,11.899,13.082,2.766
JY56-z1,2876.5,2,180.435,234.906,2.68,13.971,70.002,81.066,3.246
JY56-z1,2876.625,2,173.312,234.057,2.687,14.009,72.361,84.404,3.302
JY56-z1,2876.75,2,164.72,233.544,2.686,14.231,75.651,88.785,3.348
JY56-z1,2877.75,1,185.464,239.757,2.648,14.306,65.972,77.531,3.828
JY56-z1,2877.875,1,189.524,239.646,2.642,14.393,60.21,70.78,3.965
JY56-z1,2878,1,189.772,239.903,2.64,14.259,54.73,64.446,4.05
JY56-z1,2880,1,176.698,245.5,2.645,14.224,69.053,86.223,2.742
JY56-z1,2889,1,189.27,267.933,2.622,14.504,74.522,89.025,2.823
JY56-z1,2889.125,1,187.888,265.961,2.627,14.308,77.846,92.977,2.991
JY56-z1,2889.25,1,186.128,264.033,2.632,13.964,78.829,94.194,3.16
JY56-z1,2890,1,180.871,267.685,2.613,12.646,60.419,73.015,3.275
JY56-z1,2890.125,1,183.39,268.104,2.609,12.606,61.562,75.055,3.215
JY56-z1,2890.25,1,185.988,267.901,2.609,12.663,65.667,81.124,3.163
JY56-z1,2891,1,187.658,265.427,2.61,15.226,83.328,105.444,3.025
JY56-z1,2891.125,1,185.36,265.641,2.613,15.577,84.481,106.63,2.898
JY56-z1,2891.25,1,185.304,265.625,2.615,15.554,84.657,106.589,2.748
JY56-z1,2892.125,1,190.088,262.345,2.584,13.657,76.235,95.962,2.785
JY56-z1,2892.25,1,191.606,262.193,2.576,13.148,76.551,96.508,2.815
JY56-z1,2892.375,1,192.134,262.406,2.574,12.774,78.016,98.368,2.793
JY56-z1,2893,1,206.04,262.707,2.586,13.827,92.089,114.51,2.676
JY56-z1,2893.125,1,206.639,262.014,2.584,14.266,93.812,116.356,2.755
JY56-z1,2893.25,1,206.094,260.985,2.583,14.524,94.081,116.395,2.865
JY56-z1,2893.875,1,197.798,258.876,2.581,13.777,88.539,109.098,3.043
JY56-z1,2894,1,198.72,257.888,2.578,13.766,87.83,108.065,3.016
JY56-z1,2894.125,1,201.937,256.577,2.578,13.688,88.086,108.003,2.983
JY56-z1,2894.625,1,225.633,268.316,2.609,14.663,70.406,82.968,3.071
JY56-z1,2894.75,1,232.297,274.879,2.621,15.169,47.688,55.802,3.093
JY56-z1,2896.5,1,202.826,252.122,2.626,14.181,56.741,68.429,2.754
JY56-z1,2896.625,1,211.022,252.492,2.624,13.748,53.92,64.637,2.756
JY56-z1,2896.75,1,213.836,252.878,2.626,13.207,48.623,57.805,2.726
JY56-z1,2900.125,1,203.368,248.531,2.593,12.421,107.591,134.583,2.615
JY56-z1,2900.25,1,200.59,250.257,2.588,12.139,105.533,131.738,2.743
JY56-z1,2900.375,1,196.759,251.841,2.589,11.918,99.981,124.29,2.887
JY56-z1,2901.125,1,207.358,251.644,2.592,11.314,32.996,41.97,3.103
JY56-z1,2901.25,1,203.285,250.595,2.594,11.132,47.976,61.053,2.957
JY56-z1,2901.375,1,200.415,250.002,2.598,11.321,73.368,93.14,2.822
JY56-z1,2902.125,1,185.318,245.169,2.579,12.166,90.739,115.008,2.694
JY56-z1,2902.25,1,187.379,246.973,2.579,12.168,95.171,119.828,2.701
JY56-z1,2902.375,1,191.92,250.404,2.581,12.569,92.557,115.589,2.738
JY56-z1,2903.125,1,214.866,254.28,2.598,11.323,40.406,49.235,3.135
JY56-z1,2903.25,1,205.511,252.369,2.611,11.245,57.322,69.025,3.152
